comment,label,comment_clean,has_math_alnum,money_symbol_count,fire_symbol_count,special_char_ratio,number_ratio,stylized_char_ratio,char_count,word_count,avg_word_length,is_very_short
mirza kyk gk mkn jir cra mainnya 😢,0,mirza kyk gk mkn jir cra mainnya 😢,False,0,0,0.029411764705882353,0.0,0.0,34,8,4.25,False
kasusnya tuh berdiri diatas lapisan es tipis rapuh pepesan kosong ditambah bumbu cocoklogi menuntut barisan sakit hati orang2 radikal nangis2 gara dibully si zukowi rakyat cerdas ya ngerasa kasusnya govlok aja nyerang si zukowi tp kalo nyerang pake ga berpendidikan gini si ya silahkan,0,kasusnya tuh berdiri diatas lapisan es tipis rapuh pepesan kosong ditambah bumbu cocoklogi menuntut barisan sakit hati orang2 radikal nangis2 gara dibully si zukowi rakyat cerdas ya ngerasa kasusnya govlok aja nyerang si zukowi tp kalo nyerang pake ga berpendidikan gini si ya silahkan,False,0,0,0.0,0.007017543859649123,0.0,285,44,6.4772727272727275,False
njerrr gua beneran yg 10jt tau nya wkwkwkwk bangsul 😭,0,njerr gua beneran yg 10jt tau nya wkwkwkwk bangsul 😭,False,0,0,0.018867924528301886,0.03773584905660377,0.0,53,10,5.3,False
knp akhir2 dri kontent2 yg ending2nya dgn pesanmarketing 😅🎉,0,knp akhir2 dri kontent2 yg ending2nya dgn pesanmarketing 😅🎉,False,0,0,0.03389830508474576,0.05084745762711865,0.0,59,9,6.555555555555555,False
udah gak liat roket d lempar sndal jepit 😂,0,udah gak liat roket d lempar sndal jepit 😂,False,0,0,0.023809523809523808,0.0,0.0,42,9,4.666666666666667,False
sederhana bikin anak abah yaman kepanasan,0,sederhana bikin anak abah yaman kepanasan,False,0,0,0.0,0.0,0.0,41,6,6.833333333333333,False
hadirrrrrrr,0,hadirr,False,0,0,0.0,0.0,0.0,11,1,11.0,False
kiko 10 juta gw beli kiko aja 1 rb,0,kiko 10 juta gw beli kiko aja 1 rb,False,0,0,0.0,0.08823529411764706,0.0,34,9,3.7777777777777777,False
sumantosubianto loe ga percaya ga berani ngomong publik ya dituntut kayak roy suryo silakan buktikan bacotan loe gagal masuk penjara,0,sumantosubianto loe ga percaya ga berani ngomong publik ya dituntut kayak roy suryo silakan buktikan bacotan loe gagal masuk penjara,False,0,0,0.0,0.0,0.0,132,20,6.6,False
formatnya bagus ni gak bs ditiru yg ono 😂,0,formatnya bagus ni gak bs ditiru yg ono 😂,False,0,0,0.024390243902439025,0.0,0.0,41,9,4.555555555555555,False
el nyair el ngusep,0,el nyair el ngusep,False,0,0,0.0,0.0,0.0,18,4,4.5,False
menurutku gak layak dibahas bang ferry ngurusin yg aja,0,menurutku gak layak dibahas bang ferry ngurusin yg aja,False,0,0,0.0,0.0,0.0,54,9,6.0,False
suami mu kebelah 2 mbak 😭,0,suami mu kebelah 2 mbak 😭,False,0,0,0.04,0.04,0.0,25,6,4.166666666666667,False
𝐁𝐓𝐕❶❻❽ emang cuan ❶❻❽,1,btv❶❻❽ emang cuan ❶❻❽,True,0,0,0.0,0.2857142857142857,0.14285714285714285,21,4,5.25,False
bang coba bahas film pendek brighter days ahead disutradarai christian brislauer ariana grande 119 nonton youtube bang,0,bang coba bahas film pendek brighter days ahead disutradarai christian brislauer ariana grande 119 nonton youtube bang,False,0,0,0.0,0.025423728813559324,0.0,118,17,6.9411764705882355,False
menang konpiterasi black forest 🤪😜,0,menang konpiterasi black forest 🤪😜,False,0,0,0.058823529411764705,0.0,0.0,34,5,6.8,False
si botak ponakan edwin emang jd keji takut trauma,0,si botak ponakan edwin emang jd keji takut trauma,False,0,0,0.0,0.0,0.0,49,9,5.444444444444445,False
deddy corbuzier,0,deddy corbuzier,False,0,0,0.0,0.0,0.0,15,2,7.5,False
ga ngerti jefri ponakannya gw ponakannya diabisin jefri,0,ga ngerti jefri ponakannya gw ponakannya diabisin jefri,False,0,0,0.0,0.0,0.0,55,8,6.875,False
kiko enak tau gojobilek 😂😂😂 🗿,0,kiko enak tau gojobilek 😂😂 🗿,False,0,0,0.13793103448275862,0.0,0.0,29,6,4.833333333333333,False
salam binjai 😅😅😅😅,0,salam binjai 😅😅,False,0,0,0.23529411764705882,0.0,0.0,17,3,5.666666666666667,False
dimana manusia makhluk tekuat dibumi 😅,0,dimana manusia makhluk tekuat dibumi 😅,False,0,0,0.02631578947368421,0.0,0.0,38,6,6.333333333333333,False
modal receh wd sultan 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 🔥 🔥,1,modalrecehwdsultanpluto88🔥🔥,True,0,2,0.05128205128205128,0.05128205128205128,0.1794871794871795,39,13,3.0,False
thumbnail vidny sampah florynhijau,0,thumbnail vidny sampah florynhijau,False,0,0,0.0,0.0,0.0,34,4,8.5,False
pret,0,pret,False,0,0,0.0,0.0,0.0,4,1,4.0,False
informations operations,0,informations operations,False,0,0,0.0,0.0,0.0,23,2,11.5,False
es kiko 10jt kekalahan awwkwk,0,es kiko 10jt kekalahan awwkwk,False,0,0,0.0,0.06896551724137931,0.0,29,5,5.8,False
ilmu konten 1210 makasih bang ferry,0,ilmu konten 1210 makasih bang ferry,False,0,0,0.0,0.11428571428571428,0.0,35,6,5.833333333333333,False
watashi 😁,0,watashi 😁,False,0,0,0.1111111111111111,0.0,0.0,9,2,4.5,False
terima kasih 𝘋 e 𝑊 а 𝐷 𝘖 r 𝘈 benarbenar gacir 🐖,1,terimakasihdewаdorabenarbenargacir🐖,True,0,0,0.02127659574468085,0.0,0.10638297872340426,47,13,3.6153846153846154,False
papua selatan hadir,0,papua selatan hadir,False,0,0,0.0,0.0,0.0,19,3,6.333333333333333,False
berkat 𝘼 𝙀 𝑅 𝑂 𝟾 8 modal mewujudkan impian usaha 🐜,1,berkataero88modalmewujudkanimpianusaha🐜,True,0,0,0.02,0.04,0.1,50,12,4.166666666666667,False
gg emyu dok ipul moh ah elek,0,gg emyu dok ipul moh ah elek,False,0,0,0.0,0.0,0.0,28,7,4.0,False
wasior kak kabupaten teluk wondama disana kak teluk cendrawasih destinasi wisata lainnyadan bersejarah sesuai sloganya teluk wondama kota peradaban orang papua 🙏😊,0,wasior kak kabupaten teluk wondama disana kak teluk cendrawasih destinasi wisata lainnyadan bersejarah sesuai sloganya teluk wondama kota peradaban orang papua 🙏😊,False,0,0,0.012345679012345678,0.0,0.0,162,22,7.363636363636363,False
sorry bang ferry tolong bang bales yaa tolong jelasin trading forex xm broker aman instrumen investasi terima kasih 🙏 🙏,0,sorry bang ferry tolong bang bales yaa tolong jelasin trading forex xm broker aman instrumen investasi terima kasih 🙏 🙏,False,0,0,0.01680672268907563,0.0,0.0,119,20,5.95,False
capsuleheal6805 ugm malaikat ga boong ya,0,capsuleheal6805 ugm malaikat ga boong ya,False,0,0,0.0,0.1,0.0,40,6,6.666666666666667,False
2136,0,2136,False,0,0,0.0,1.0,0.0,4,1,4.0,False
terpopuler omon omonnya,0,terpopuler omon omonnya,False,0,0,0.0,0.0,0.0,23,3,7.666666666666667,False
bang kalo ngomong bener bang nya anak nonton bang,0,bang kalo ngomong bener bang nya anak nonton bang,False,0,0,0.0,0.0,0.0,49,9,5.444444444444445,False
nue1958 iya setuju streamer menampikan slot rara yg meninton streamer umur top up aplikasi benahi affiliator pola pikir masyarakat dll,0,nue1958 iya setuju streamer menampikan slot rara yg meninton streamer umur top up aplikasi benahi affiliator pola pikir masyarakat dll,False,0,0,0.0,0.029850746268656716,0.0,134,20,6.7,False
d 𝐸 𝑊 a 𝘋 о 𝘙 𝐀 berubah karyawan bos perusahaan 🧩,1,dewadоraberubahkaryawanbosperusahaan🧩,True,0,0,0.02040816326530612,0.0,0.10204081632653061,49,13,3.769230769230769,False
adem kali nemu bo kusumat0t0di nyaman kali 🔍 🏆,1,adem kali nemu bo kusumat0t0di nyaman kali 🔍 🏆,False,0,0,0.043478260869565216,0.043478260869565216,0.0,46,9,5.111111111111111,False
vincentiusjohnatan9470 sebagus ya 😅,0,vincentiusjohnatan9470 sebagus ya 😅,False,0,0,0.02857142857142857,0.11428571428571428,0.0,35,4,8.75,False
hadir salam anana lahir tanam ari ari sentani tercinta,0,hadir salam anana lahir tanam ari ari sentani tercinta,False,0,0,0.0,0.0,0.0,54,9,6.0,False
ferryirwandi kesel cape muak liat berita ijazah palsu kunjung selesai tv internet olah terlibat milking pengalihan isu kasus² sorotan,0,ferryirwandi kesel cape muak liat berita ijazah palsu kunjung selesai tv internet olah terlibat milking pengalihan isu kasus2 sorotan,False,0,0,0.0,0.007518796992481203,0.0,133,19,7.0,False
dpat akui emng nikmati haselnya kusumat0t0 🚩,1,dpat akui emng nikmati haselnya kusumat0t0 🚩,False,0,0,0.022727272727272728,0.045454545454545456,0.0,44,7,6.285714285714286,False
hallo bg,0,hallo bg,False,0,0,0.0,0.0,0.0,8,2,4.0,False
kangen ngebolang sorong pas pmm kemaren,0,kangen ngebolang sorong pas pmm kemaren,False,0,0,0.0,0.0,0.0,39,6,6.5,False
keren banget bang salam jepe petarung138 😂 ⚡ ⚡,1,keren banget bang salam jepe petarung138 😂 ⚡ ⚡,False,0,2,0.06521739130434782,0.06521739130434782,0.0,46,9,5.111111111111111,False
merauke keren kakak,0,merauke keren kakak,False,0,0,0.0,0.0,0.0,19,3,6.333333333333333,False
kubus only,0,kubus only,False,0,0,0.0,0.0,0.0,10,2,5.0,False
28000 kw nya look up bang lucu banget bang kaya ndangak gitu kepalanya 2 versi kepalanya,0,2800 kw nya look up bang lucu banget bang kaya ndangak gitu kepalanya 2 versi kepalanya,False,0,0,0.0,0.06818181818181818,0.0,88,16,5.5,False
ferryirwandi blom profesor yg gw tolol2in nyesel dukung prabowo gw bilang orang bodoh yg berharap perubahan prabowo yg mahkota nya diletakkan langsung kepalanya jokowi kartu as busuk yg masing2 pegang gw bilang klo u mati skr ngga u mikir gak gimana nasib anak cucu u kedepan gimana u profesor dongo bangu percaya gak dlm 10 th kedepan pik 1 pik 2 negara ngga simple obyektif pucuk pohon tertinggi lebatnya dedaunan 😅,0,ferryirwandi blom profesor yg gw tolol2in nyesel dukung prabowo gw bilang orang bodoh yg berharap perubahan prabowo yg mahkota nya diletakkan langsung kepalanya jokowi kartu as busuk yg masing2 pegang gw bilang klo u mati skr ngga u mikir gak gimana nasib anak cucu u kedepan gimana u profesor dongo bangu percaya gak dlm 10 th kedepan pik 1 pik 2 negara ngga simple obyektif pucuk pohon tertinggi lebatnya dedaunan 😅,False,0,0,0.002398081534772182,0.014388489208633094,0.0,417,71,5.873239436619718,False
simpati merebut panggung terlintas apapun makasih bg ferry 🙏,0,simpati merebut panggung terlintas apapun makasih bg ferry 🙏,False,0,0,0.016666666666666666,0.0,0.0,60,9,6.666666666666667,False
ambon maluku wisata nya ora bang,0,ambon maluku wisata nya ora bang,False,0,0,0.0,0.0,0.0,32,6,5.333333333333333,False
𝐑 𝐀 𝐃 𝐀 𝐑 𝟏𝟑𝟖 main dikit w3d3 gak pelit dimana klo,1,r a d a r 138 main dikit w3d3 gak pelit dimana klo,True,0,0,0.0,0.1,0.16,50,13,3.8461538461538463,False
selydeta seinget gua nyabut colokannya dah ruang scurity,0,selydeta seinget gua nyabut colokannya dah ruang scurity,False,0,0,0.0,0.0,0.0,56,8,7.0,False
es kiko,0,es kiko,False,0,0,0.0,0.0,0.0,7,2,3.5,False
vidionya subhanallah bgt bang kerennnn sekelas tv 😢,0,vidionya subhanallah bgt bang kerenn sekelas tv 😢,False,0,0,0.0196078431372549,0.0,0.0,51,8,6.375,False
hp seharga sony fx3,0,hp seharga sony fx3,False,0,0,0.0,0.05263157894736842,0.0,19,4,4.75,False
versi es ki,0,versi es ki,False,0,0,0.0,0.0,0.0,11,3,3.6666666666666665,False
omong opo lee lee 😂😂😂,0,omong opo lee lee 😂😂,False,0,0,0.14285714285714285,0.0,0.0,21,5,4.2,False
gw tertarik videonya judulnya prabowo menang joget gemoy,0,gw tertarik videonya judulnya prabowo menang joget gemoy,False,0,0,0.0,0.0,0.0,56,8,7.0,False
ahlinya orang bilang ahli gak ngomong salah manusia berpikir ya asli mustahil terbukti salah otoritas mengeluarkan ijazah udah bilang asli pengadilan manapun bawa ya kalah orang bilang mobilmu dicuri adi orang bilang adi pencuri pas pengadilan saksi bilang gak gak dicuri emang ngasih adi gimana buktiin adi pencuri satu2nya menyeret adi sebagi pencuri membuktikan pemilik mobil paham ya 😂 😂,0,ahlinya orang bilang ahli gak ngomong salah manusia berpikir ya asli mustahil terbukti salah otoritas mengeluarkan ijazah udah bilang asli pengadilan manapun bawa ya kalah orang bilang mobilmu dicuri adi orang bilang adi pencuri pas pengadilan saksi bilang gak gak dicuri emang ngasih adi gimana buktiin adi pencuri satu2nya menyeret adi sebagi pencuri membuktikan pemilik mobil paham ya 😂 😂,False,0,0,0.005115089514066497,0.0025575447570332483,0.0,391,60,6.516666666666667,False
pengantar ilmu ekonomi ga yg paham wkwkwkw,0,pengantar ilmu ekonomi ga yg paham wkwkwkw,False,0,0,0.0,0.0,0.0,42,7,6.0,False
lhiran 90an tp ky tua2 gtu yagmn yg lhiran 80an 😢,0,lhiran 90an tp ky tua2 gtu yagmn yg lhiran 80an 😢,False,0,0,0.02040816326530612,0.10204081632653061,0.0,49,11,4.454545454545454,False
coba lu stm smk kl isinya murid buangan cowok seneng tawur nggak beda kondisi film ngeri kejemnya kl kena razia polisi dimarahin ibunya tetep aja nangis namanya abg labil,0,coba lu stm smk kl isinya murid buangan cowok seneng tawur nggak beda kondisi film ngeri kejemnya kl kena razia polisi dimarahin ibunya tetep aja nangis namanya abg labil,False,0,0,0.0,0.0,0.0,170,29,5.862068965517241,False
bang jokan emang picasso,0,bang jokan emang picasso,False,0,0,0.0,0.0,0.0,24,4,6.0,False
modal aja untung 𝐃 е 𝘞 𝘼 𝘿 𝑂 r 𝐴luar 🤝,1,modalajauntungdеwadoraluar🤝,True,0,0,0.02631578947368421,0.0,0.15789473684210525,38,12,3.1666666666666665,False
yap endingnya tiada kuat wanita the power of the woman sang penguasa dunia 😂,0,yap endingnya tiada kuat wanita the power of the woman sang penguasa dunia 😂,False,0,0,0.013157894736842105,0.0,0.0,76,14,5.428571428571429,False
tontonan yg menarik berisi konten bermutu konten makan rakus influencer dgn 20jt scbr,0,tontonan yg menarik berisi konten bermutu konten makan rakus influencer dgn 20jt scbr,False,0,0,0.0,0.023529411764705882,0.0,85,13,6.538461538461538,False
pembahasan topik video bela sungkawa wafatnya paus fransiskus rest in peace ❤🕊,0,pembahasan topik video bela sungkawa wafatnya paus fransiskus rest in peace ❤🕊,False,0,0,0.02564102564102564,0.0,0.0,78,12,6.5,False
fans kiko bertebaran 🗿,0,fans kiko bertebaran 🗿,False,0,0,0.045454545454545456,0.0,0.0,22,4,5.5,False
gojo mati terbelah kiko ejekannya wkwk,0,gojo mati terbelah kiko ejekannya wkwk,False,0,0,0.0,0.0,0.0,38,6,6.333333333333333,False
𝘼 𝙀 𝑅 𝑂 𝟾 8 sukses tukang sayur bos supermarket 🍸,1,aero88suksestukangsayurbossupermarket🍸,True,0,0,0.02040816326530612,0.04081632653061224,0.10204081632653061,49,12,4.083333333333333,False
baca mendengar,0,baca mendengar,False,0,0,0.0,0.0,0.0,14,2,7.0,False
awo,0,awo,False,0,0,0.0,0.0,0.0,3,1,3.0,True
bacot koruptor konsisten goreng berita korupsi yg sekjen pdip hasto ngapain sibuk ngurusin ijazah,0,bacot koruptor konsisten goreng berita korupsi yg sekjen pdip hasto ngapain sibuk ngurusin ijazah,False,0,0,0.0,0.0,0.0,97,14,6.928571428571429,False
ferryirwandi adi lolos krna org tuanya nyogok si pemilik mobil biar adinya ga tangkap paham,0,ferryirwandi adi lolos krna org tuanya nyogok si pemilik mobil biar adinya ga tangkap paham,False,0,0,0.0,0.0,0.0,91,15,6.066666666666666,False
mmang anj,0,mmang anj,False,0,0,0.0,0.0,0.0,9,2,4.5,False
yg 3 point bgmna taltiknya,0,yg 3 point bgmna taltiknya,False,0,0,0.0,0.038461538461538464,0.0,26,5,5.2,False
unexpectedi endingnya 🤣🤣🤣,0,unexpectedi endingnya 🤣🤣,False,0,0,0.12,0.0,0.0,25,3,8.333333333333334,False
d,0,d,False,0,0,0.0,0.0,0.0,1,1,1.0,True
bagus permainan mental anak2 indonesia yg dulu2 tp rezekinya menang tpi ditingkatkan krn permainan korsel sih,0,bagus permainan mental anak2 indonesia yg dulu2 tp rezekinya menang tpi ditingkatkan krn permainan korsel sih,False,0,0,0.0,0.01834862385321101,0.0,109,16,6.8125,False
kolab ken v si nnael jeng si knjt,0,kolab ken v si nnael jeng si knjt,False,0,0,0.0,0.0,0.0,33,8,4.125,False
jakenak hujat,0,jakenak hujat,False,0,0,0.0,0.0,0.0,13,2,6.5,False
3 5 mainan ga dipisah aja kontennya yg diatas 3 juta disatuin yg threezero dipisah kalo ga dipisah buru buru,0,3 5 mainan ga dipisah aja kontennya yg diatas 3 juta disatuin yg threezero dipisah kalo ga dipisah buru buru,False,0,0,0.0,0.027777777777777776,0.0,108,20,5.4,False
asik film nya bos,0,asik film nya bos,False,0,0,0.0,0.0,0.0,17,4,4.25,False
editornya kameramennya terbaik ❤,0,editornya kameramennya terbaik ❤,False,0,0,0.03125,0.0,0.0,32,4,8.0,False
org ekonomi yg perusahaan negara yg mengurus terkait urusan demand supply bgt 😅,0,org ekonomi yg perusahaan negara yg mengurus terkait urusan demand supply bgt 😅,False,0,0,0.012658227848101266,0.0,0.0,79,13,6.076923076923077,False
g jaminan dibantu menang contohnya calo cpns penerimaan tni polri garansi lolos kalo bersangkutan keterima buktinya kalo g kompeten kaga diterima prabowo emang garis tangan nya presiden kehendak tuhan maha kuasa sifatnya ikhtiar hasil mutlak kuasa ilahi,0,g jaminan dibantu menang contohnya calo cpns penerimaan tni polri garansi lolos kalo bersangkutan keterima buktinya kalo g kompeten kaga diterima prabowo emang garis tangan nya presiden kehendak tuhan maha kuasa sifatnya ikhtiar hasil mutlak kuasa ilahi,False,0,0,0.0,0.0,0.0,253,37,6.837837837837838,False
bagus menambah koleksi mainan,0,bagus menambah koleksi mainan,False,0,0,0.0,0.0,0.0,29,4,7.25,False
cobacoba main 𝘿 𝐄 w a 𝘋 о 𝑅 а eh pro cuan nih 3,1,cobacobamaindewadоrаehprocuannih3,True,0,0,0.0,0.02127659574468085,0.0851063829787234,47,15,3.1333333333333333,False
riajuu5046 lu ngarep menghibur tuh lu udah tau endingnya kayak gimana ujungujungnya digoblokin media buangbuang kalo gak sadar fix iq 78 mah aja sih lu lupa 5 😂 🤭,0,riajuu5046 lu ngarep menghibur tuh lu udah tau endingnya kayak gimana ujungujungnya digoblokin media buangbuang kalo gak sadar fix iq 78 mah aja sih lu lupa 5 😂 🤭,False,0,0,0.012345679012345678,0.043209876543209874,0.0,162,29,5.586206896551724,False
banget gojo,0,banget gojo,False,0,0,0.0,0.0,0.0,11,2,5.5,False
apalah kayak gini 75 yg iyanya karna kenal joko anwar rate yg yg bagus 56 lawak 😅,0,apalah kayak gini 75 yg iyanya karna kenal joko anwar rate yg yg bagus 56 lawak 😅,False,0,0,0.012345679012345678,0.04938271604938271,0.0,81,17,4.764705882352941,False
keren bintang tamunyadrtirta informatif terimakasih sdh datengin dr tirta 👍👍 🙏,0,keren bintang tamunyadrtirta informatif terimakasih sdh datengin dr tirta 👍👍 🙏,False,0,0,0.038461538461538464,0.0,0.0,78,11,7.090909090909091,False
pa jokan menggabungkan esensi realis surealis beliau film menantang konsep kehancurannya psikologis visual,0,pa jokan menggabungkan esensi realis surealis beliau film menantang konsep kehancurannya psikologis visual,False,0,0,0.0,0.0,0.0,106,13,8.153846153846153,False
konten the best seantero jagat raya indonesia no iklan 🎉🎉🎉,0,konten the best seantero jagat raya indonesia no iklan 🎉🎉,False,0,0,0.05172413793103448,0.0,0.0,58,10,5.8,False
setuju indonesia mustinya dikawal netizen indonesia korupsi judol ga selesai selesai penipuan dsb pendukung jokowi polemik ijazah jokowi pengalihan issue,0,setuju indonesia mustinya dikawal netizen indonesia korupsi judol ga selesai selesai penipuan dsb pendukung jokowi polemik ijazah jokowi pengalihan issue,False,0,0,0.0,0.0,0.0,153,20,7.65,False
gw udah coba guys weton88 cair mulu 👍,1,gw udah coba guys weton88 cair mulu 👍,False,0,0,0.02702702702702703,0.05405405405405406,0.0,37,8,4.625,False
aneh keaslian diuji ke3 kepastian tinggal administrasi ugm cari tau alumni masyarakat dibawa singapura jokowi sengaja memainkan narasi emang gila beliau kalao mpandangan masyarakat,0,aneh keaslian diuji ke3 kepastian tinggal administrasi ugm cari tau alumni masyarakat dibawa singapura jokowi sengaja memainkan narasi emang gila beliau kalao mpandangan masyarakat,False,0,0,0.0,0.005555555555555556,0.0,180,24,7.5,False
hehe hadir pasar baruga 😅,0,hehe hadir pasar baruga 😅,False,0,0,0.04,0.0,0.0,25,5,5.0,False
mahal kali bah kikonya perasaan harganya serebu 😀,0,mahal kali bah kikonya perasaan harganya serebu 😀,False,0,0,0.02040816326530612,0.0,0.0,49,8,6.125,False
kereeenn anjiiirr promosiin brand insurance nya dapet edukasi 🎉🎉,0,kereenn anjiirr promosiin brand insurance nya dapet edukasi 🎉🎉,False,0,0,0.03125,0.0,0.0,64,9,7.111111111111111,False
ga suaraya,0,ga suaraya,False,0,0,0.0,0.0,0.0,10,2,5.0,False
ayo biak 🔥,0,ayo biak 🔥,False,0,1,0.1,0.0,0.0,10,3,3.3333333333333335,False
gw orang mengikuti ijazah palsu jokowi berpendapat kesalahan jokowi menunjukan ijazahnya mengklaim asli jokowi meladeni orang mencoba membedah keasliannya melibatkan orang sepuh maaf ikuti logika fery kali gak sependapat prihal ijazah jokowi jatuhnya logika fallacy apeal to athority ad verecumdiam lembaga mengklaim keasliannya otoritas proses standar prosedur mahasiswa menempuh pendidikan bertahun2 spesial jokowi ijazah klaim otoritas membenarkannya keabsahan cacatnya proses akademik intitusi alat politik alat tolonglah fery membedah ijazah argumen anggap sepele ahli alumnus asli ternodai almamaternya,0,gw orang mengikuti ijazah palsu jokowi berpendapat kesalahan jokowi menunjukan ijazahnya mengklaim asli jokowi meladeni orang mencoba membedah keasliannya melibatkan orang sepuh maaf ikuti logika fery kali gak sependapat prihal ijazah jokowi jatuhnya logika fallacy apeal to athority ad verecumdiam lembaga mengklaim keasliannya otoritas proses standar prosedur mahasiswa menempuh pendidikan bertahun2 spesial jokowi ijazah klaim otoritas membenarkannya keabsahan cacatnya proses akademik intitusi alat politik alat tolonglah fery membedah ijazah argumen anggap sepele ahli alumnus asli ternodai almamaternya,False,0,0,0.0,0.001644736842105263,0.0,608,77,7.896103896103896,False
main bentar eh langsung rezeki nomplok 𝘈𝙂𝑈𝘚𝑇оt𝐎 🏫,1,main bentar eh langsung rezeki nomplok agustоto 🏫,True,0,0,0.02040816326530612,0.0,0.12244897959183673,49,8,6.125,False
up bener seingatku gak,0,up bener seingatku gak,False,0,0,0.0,0.0,0.0,22,4,5.5,False
kdm ga menang sumatera kalimantan sulawesi orang2 disana populer prabowo,0,kdm ga menang sumatera kalimantan sulawesi orang2 disana populer prabowo,False,0,0,0.0,0.013888888888888888,0.0,72,10,7.2,False
salfok suporternya aja takbiran 😂,0,salfok suporternya aja takbiran 😂,False,0,0,0.030303030303030304,0.0,0.0,33,5,6.6,False
anjay gojo potek review,0,anjay gojo potek review,False,0,0,0.0,0.0,0.0,23,4,5.75,False
gojo 10 jt gojolas 😅,0,gojo 10 jt gojolas 😅,False,0,0,0.05,0.1,0.0,20,5,4.0,False
bang review mainan mikey tokyo revengers 😅,0,bang review mainan mikey tokyo revengers 😅,False,0,0,0.023809523809523808,0.0,0.0,42,7,6.0,False
bang kira2 menangnya prabowo dr level pemilih yg pumya otak bgmn dr ulasan bang ferry,0,bang kira2 menangnya prabowo dr level pemilih yg pumya otak bgmn dr ulasan bang ferry,False,0,0,0.0,0.011764705882352941,0.0,85,15,5.666666666666667,False
wkwkwk es kiko 😂,0,wkwkwk es kiko 😂,False,0,0,0.0625,0.0,0.0,16,4,4.0,False
berisik anj,0,berisik anj,False,0,0,0.0,0.0,0.0,11,2,5.5,False
bro sayang banget knpa omongin edwin cari orang penasaran mending edit deh video sukses trus bro,0,bro sayang banget knpa omongin edwin cari orang penasaran mending edit deh video sukses trus bro,False,0,0,0.0,0.0,0.0,96,16,6.0,False
negara korupsi ngapain de belain,0,negara korupsi ngapain de belain,False,0,0,0.0,0.0,0.0,32,5,6.4,False
elkasmirzaw1i dah silahkan tonton emang tonton gak kebutuhan memuaskan orang 😊,0,elkasmirzaw1i dah silahkan tonton emang tonton gak kebutuhan memuaskan orang 😊,False,0,0,0.01282051282051282,0.01282051282051282,0.0,78,11,7.090909090909091,False
gue nonton film sih wkwk story nya lemah bgt karakter development lagi2 kekurang film jokan,0,gue nonton film sih wkwk story nya lemah bgt karakter development lagi2 kekurang film jokan,False,0,0,0.0,0.01098901098901099,0.0,91,15,6.066666666666666,False
gak bosan main 𝐀gus𝘛о𝙏𝑂selalu update 🦊,1,gak bosan main agustоtoselalu update 🦊,True,0,0,0.02631578947368421,0.0,0.10526315789473684,38,6,6.333333333333333,False
gw setuju sih film kebanyakan ngobrol pas basketnya film bagus sub yg omong kasar rasis nggak sebagus 👎🙅,0,gw setuju sih film kebanyakan ngobrol pas basketnya film bagus sub yg omong kasar rasis nggak sebagus 👎🙅,False,0,0,0.019230769230769232,0.0,0.0,104,18,5.777777777777778,False
mahal bang berasa kuliah,0,mahal bang berasa kuliah,False,0,0,0.0,0.0,0.0,24,4,6.0,False
kasihan anak anak muda giliran senior diganti naturalisasi 😢,0,kasihan anak anak muda giliran senior diganti naturalisasi 😢,False,0,0,0.016666666666666666,0.0,0.0,60,9,6.666666666666667,False
jon udah gak lihat aksi si jon asli pake costum saitama videohandorangecoveringeyeshandorangecoveringeyes,0,jon udah gak lihat aksi si jon asli pake costum saitama videohandorangecoveringeyeshandorangecoveringeyes,False,0,0,0.0,0.0,0.0,105,12,8.75,False
🔥🔥🔥🔥,0,🔥🔥,False,0,4,1.0,0.0,0.0,4,1,4.0,False
wow 🤯🤯,0,wow 🤯🤯,False,0,0,0.3333333333333333,0.0,0.0,6,2,3.0,False
1000 kalo kpu wilayahmu menang prabowo 😂😂😂,0,100 kalo kpu wilayahmu menang prabowo 😂😂,False,0,0,0.07142857142857142,0.09523809523809523,0.0,42,7,6.0,False
enek banget gue liat fery irwandi jasa sih bangsa sampe nyinyir jokowi,0,enek banget gue liat fery irwandi jasa sih bangsa sampe nyinyir jokowi,False,0,0,0.0,0.0,0.0,70,12,5.833333333333333,False
njir gw orang yg milih prabowo kasian dh 3 kli mju 😅😅,0,njir gw orang yg milih prabowo kasian dh 3 kli mju 😅😅,False,0,0,0.03773584905660377,0.018867924528301886,0.0,53,12,4.416666666666667,False
heee doopp joo koo wee,0,hee doopp joo koo wee,False,0,0,0.0,0.0,0.0,22,5,4.4,False
sampe 10 kalo sampe 20juta,0,sampe 10 kalo sampe 20juta,False,0,0,0.0,0.15384615384615385,0.0,26,5,5.2,False
bang tnyin doank g produsen android bikin android tombol qwerty kya blackberry nokia jadul pingin banger pakek qwerty biar gak typo2 😂😂 😂🤣,0,bang tnyin doank g produsen android bikin android tombol qwerty kya blackberry nokia jadul pingin banger pakek qwerty biar gak typo2 😂😂 😂🤣,False,0,0,0.028985507246376812,0.007246376811594203,0.0,138,23,6.0,False
mamah mw kiko 🤤,0,mamah mw kiko 🤤,False,0,0,0.06666666666666667,0.0,0.0,15,4,3.75,False
❤,0,❤,False,0,0,1.0,0.0,0.0,1,1,1.0,True
bang salah kode referral tu ferryirw536,0,bang salah kode referral tu ferryirw536,False,0,0,0.0,0.07692307692307693,0.0,39,6,6.5,False
